#noise	wemp	doc	rough	wfuel	purch	range	ldmax	vcmax	pfpf	cv	cspd2	ar2	sweep2	dprop2	wingld2	af2	seatw2	elodt2	taper2	cspd4	ar4	sweep4	dprop4	wingld4	af4	seatw4	elodt4	taper4	cspd6	ar6	sweep6	dprop6	wingld6	af6	seatw6	elodt6	taper6	box_noise	box_wemp	box_doc	box_rough	box_wfuel	box_purch	box_range	box_ldmax	box_vcmax	box_pfpf
73.485151165329	1879.75957394823	59.7832467842063	1.92218074159443	461.816339722348	42408.6164473266	-2011.13976844548	-15.7138999561272	-202.087886502516	0.746983025261995	0.0	0.24	7.90859203240614	3.1426851798989857	5.55950916835327	24.987328817439845	91.8612514339705	18.25263364776532	3.737320378875202	0.466215795954253	0.24	7.992537232613942	3.1313001516013124	5.524324920460558	25.0	91.00518212106277	16.709279795468426	3.7298580243022474	0.46538519187672106	0.24	7.791228166513494	3.179365190950113	5.5126927197668865	24.841507443364154	91.82735428639998	15.244071379340694	3.7344103134766895	0.5160812172505909	293	37	11	30	12	16	2	-16	-62	-40
73.3310192464941	1949.77907064507	65.9815243148397	1.94706388442622	402.603867843442	43193.2261086502	-2310.66261903346	-14.8622195949655	-189.644670630705	1.13132536897438	0.0	0.24071926273720204	7.0	5.521322432417636	5.5	21.47008809294069	96.20641407709986	19.96168167941637	3.745163233655734	0.6540604352244836	0.24077888071548784	7.0	4.893924572632629	5.50014208388578	21.13029004330599	87.39724044747267	19.918690709784887	3.4916700770552884	0.46090065478058806	0.24847020965272412	7.0	5.969163340996485	5.520556888501796	21.86268137855513	89.35433717331007	18.799639552337535	3.3939227694839627	0.4602447703163438	293	38	13	31	10	17	4	-18	-59	-37
73.6726050371951	1902.3404879331	59.649129064179	1.83656638430189	449.669841834891	42750.3586104431	-1969.76560115765	-14.6285617242084	-198.96388166417	0.929017484540071	0.0	0.24067754363678703	7.018468144028817	4.447744173081722	5.591498268686431	24.26260893909568	90.47193066209964	19.31139336855228	3.4862911385855324	0.49706254340261613	0.24037581889551676	7.024364491965233	3.1389827494274405	5.610694082280906	24.872255892180505	92.78722483015198	18.290873450250853	3.681870013678985	0.46	0.240183228009953	7.003183108828802	4.073538260977752	5.57272672396247	24.441748407846717	93.41730223208522	16.553228606866046	3.741280576919987	0.4655974980178464	294	38	11	29	11	17	3	-15	-58	-39
73.5593182313001	1891.16619680282	59.9339388110419	1.83740788108219	449.720266066166	42558.5123357323	-1961.6783458279	-14.7371442226387	-199.220407247493	1.05274770779136	0.0	0.24	7.0	0.8343212061963592	5.5769876904060345	24.252336381993153	99.23669765521765	19.29824639266178	3.7214719309858686	0.46	0.24	7.0	1.2041479962471628	5.581527639325238	24.84563176766202	105.51750854208846	17.28041256708211	3.4862226492858204	0.49384845492529933	0.24	7.0	0.40809886938672885	5.564302376254089	24.584040199748532	95.33942215723187	16.353686077423408	3.6239162483019083	0.46	294	37	11	29	11	17	4	-15	-58	-39
73.2450880378533	1945.94241045689	70.8853063092773	2.03668058951984	398.878729838784	43091.9432483524	-2557.42190189068	-15.316381862639	-189.532979702072	0.69876340575903	0.0	0.24	7.574118495344706	0.7750838105321449	5.5	20.710126408729487	94.79209965387778	20.0	3.67846721516349	0.46	0.26450307207363916	7.0	0.7507328303244408	5.5	20.343412571652937	92.41148710229895	18.978651159451754	3.530117264493891	0.46	0.262726784937938	7.0	1.542531739291246	5.5	20.469418572342256	95.86027880012252	17.906003696765598	3.6672085060901214	0.46	292	38	14	32	10	17	2	-20	-61	-37
73.2805897962287	1902.78532555772	63.8018997019535	1.93476615314659	444.884013577352	42467.028290954	-2241.69609454775	-14.9941410105301	-194.717922829567	0.649987282929803	0.0	0.2406111199281466	7.013523018459514	3.128622388870778	5.504733886266716	22.506561358848273	98.99259360609179	19.004216857795306	3.2726893189434696	0.48909919497219073	0.24	7.153039511248584	3.24329959710789	5.5	22.75159187711582	98.69674621060256	17.978277887266973	3.2188822199984437	0.46899139415237084	0.2412152310664106	7.0	2.711528841477491	5.503354339583977	22.895685340296094	96.73084805751294	16.635554623819818	3.3361946732034866	0.5085405123329174	293	38	12	30	11	16	2	-17	-59	-38
73.2497238727598	1907.45048466475	65.4959216284799	2.04057805619194	430.66359783313	42476.5563278361	-2482.48828306243	-15.3772366407798	-193.028207578755	0.899485355972575	0.0	0.246969390793198	7.068432176129068	1.1219606960282371	5.5	20.328021944596532	97.71729305495847	18.641838926135286	3.637484644251071	0.5307714565350843	0.24	7.072895077850712	2.5247184396934896	5.5	21.23306887161341	98.46352799830339	16.94697517763354	3.700940937977954	0.5387263535027339	0.24315058836365666	7.0	2.5197167038946517	5.500002241880558	21.05071903122635	97.33611391444609	16.417333643250615	3.4432897179633652	0.46	292	38	13	32	11	16	3	-19	-61	-38
73.4924458411208	1900.80616694957	59.854355523176	1.93154203959793	452.539228756198	42744.8325143873	-2054.13852389486	-15.2488213091437	-199.757939792079	0.590468072155542	0.0	0.24	7.247682369406779	4.803680313828544	5.565150449700291	23.41547801057655	93.48577903116437	18.286792722928514	3.7112747270869813	0.574168503018558	0.24	7.670131037519886	4.322609782434862	5.559947328424425	23.949472283829362	92.86746889314763	17.212993896279762	3.749107117686349	0.47835794615881555	0.24	7.434410294807515	4.191436893907667	5.558535738430695	24.355148352143726	93.86660123041814	16.529868028134576	3.7386303829458605	0.4978287211765204	293	38	11	30	12	17	2	-16	-60	-39
73.3526754522484	1945.60026869572	64.3196709739134	1.9894684229816	412.476677600005	43498.060446884	-1993.34682217394	-15.712619392253	-197.303174573913	0.493516296779943	0.0	0.24070858044856827	8.709742697720166	5.335128173466252	5.511456733312696	23.65022149236831	92.51203923236174	19.599514358990614	3.7495180506385597	0.5119630437815986	0.25172973396525933	8.318678925544495	5.9701401801361715	5.523453125765885	24.172454640924453	92.64415661392258	18.51228600815784	3.7230841373984798	0.5284072351777459	0.24480639028823672	8.241816150113053	5.686779507692933	5.521125220168566	24.003068204560584	93.031526326035	17.962316774814088	3.687832594169896	0.506681769759429	293	38	12	31	10	17	1	-15	-62	-39
73.4703592928503	1919.20051629321	61.7878855103152	1.79074337875302	448.445186757473	42966.3077295069	-1970.97440782788	-14.4696272500263	-197.444113368583	0.543272057873275	0.0	0.24732551439783973	7.0	5.308190715198337	5.552618388283012	24.994233554958992	91.82834840766795	19.611642771392333	3.5710221477855395	0.4617804344451419	0.24	7.0	5.730219740118009	5.504970754321564	24.989086840427227	94.75908232708075	18.263023121396962	3.7028430957120286	0.46004047715449026	0.24	7.0	5.1479043974683885	5.530952753206415	24.988376449594334	93.64756685746386	18.021104214778713	3.651339282343809	0.46573204772240623	293	38	12	28	11	17	2	-15	-57	-39
